x,y,t
0.803291273,-0.95341414,0
0.01529042,1.154480923,1
0.890093442,-0.696833796,0
0.724348015,-0.781336887,0
-0.1389179,0.48162509,1
-0.059401101,0.845836452,1
0.138603497,-0.316281437,0
0.280286847,0.284787139,1
0.61423618,-0.774932794,0
1.172321844,0.13381847,2
0.80010441,-1.157614302,0
0.999296784,0.200838432,2
0.764586866,-0.863511109,0
0.425243328,-0.285364846,0
0.552206447,-0.969639395,0
0.615328416,0.276052006,2
1.006785354,0.564331439,2
1.038648777,0.143342476,2
0.05039521,0.933306158,1
-0.130658977,0.689473598,1
0.228486111,1.385382173,1
0.477708352,-0.194278355,0
1.069961595,0.103228908,2
1.169517008,0.633654172,2
0.691291289,-1.109892773,0
0.385437577,-1.190273239,0
0.450451961,-1.099821748,0
0.828980678,-1.024128252,0
1.123693555,0.065493086,2
1.031628621,-0.608962243,0
0.662853285,0.064941245,2
0.625098539,0.784392929,2
0.376836282,-1.136784755,0
0.044232265,0.565753702,1
0.694877472,-0.925408203,0
0.62367814,-1.072587412,0
0.355171091,1.335367682,1
1.062875448,0.599100467,2
0.86183157,-0.743106509,0
0.170877662,0.841443455,1
0.618292515,1.007568051,1
0.772235812,-0.681109094,0
-0.173920312,0.661154686,1
0.176800798,-0.107170353,2
0.202490813,0.6184888,1
-0.289754107,0.452548345,1
0.736414407,-0.448742515,2
0.646925241,-0.990487455,0
0.575772816,-0.629727664,0
0.915396698,-1.484585242,0
-0.004945122,0.297952262,1
0.021794916,0.845790423,1
0.66922293,-0.224729986,0
0.87705207,-1.049352384,0
0.864641151,0.331465227,2
0.633394413,-1.233843224,0
0.604711512,-0.678378554,0
0.891569629,-1.015456166,0
0.197573054,0.724661328,1
0.107574103,0.659823108,1
-0.112341949,1.009305903,1
0.417863648,-0.743502557,0
0.346143544,0.443992616,1
1.203763012,-0.770525834,0
0.455482715,0.716856095,1
1.211427039,-0.005353609,2
0.697564657,-0.513657252,0
0.138418363,0.938778528,1
0.725371944,1.019713,1
0.231239612,0.826479,1
-0.014774216,-1.257456798,0
-0.176695328,-1.104955402,0
1.12366811,0.346689076,2
-0.139728943,0.860991227,1
0.520769222,-1.037329535,0
-0.374910472,0.944650685,1
0.278496732,0.499124422,1
0.103588545,0.264935423,1
1.076665432,0.563163506,1
0.228257379,0.950992126,1
0.634981466,0.579652893,1
0.049651005,0.517729045,1
0.837220683,0.812732176,2
0.617638164,-0.170557238,2
0.933641013,-0.559690469,0
-0.58532829,0.55341543,1
0.298213532,0.940999837,1
1.438905555,0.281195112,2
0.190445066,1.059477959,1
1.124258976,0.271561859,2
0.588644908,-0.982471787,0
1.048046838,0.51208812,2
0.825974772,-0.997985739,0
0.902147751,-0.855409314,0
0.663977732,0.415338728,1
0.501973241,0.863616469,1
0.010914254,-0.434850836,0
1.37877059,0.59280753,2
0.363174223,0.038807878,1
1.349598273,-0.256140431,2
0.483196349,1.17650867,1
0.136122107,0.655989917,1
-0.212558122,0.818326088,1
1.008310581,-0.72615578,0
-0.051810857,0.623110354,1
1.183309889,0.140869933,2
0.64321412,0.544771049,2
-0.274293738,1.000132106,1
0.40522278,-0.658750083,0
0.443859273,-0.835664058,0
0.929025592,-1.444450402,0
0.717510634,0.683854908,2
1.071364196,0.156406677,2
0.541570939,0.589096099,1
0.4624631,0.042040658,2
-0.311412852,0.443276593,1
-0.093071938,0.940731431,1
0.553462078,0.571969606,1
0.571812596,-0.830263556,0
-0.08403856,0.477930407,1
1.019964817,-0.733771337,0
0.472408571,-0.008443992,2
0.846105529,-0.902273595,0
0.768591291,0.415484974,2
0.88257793,0.201211386,2
0.01267981,0.409408405,1
-0.04191501,1.009456747,1
0.587728784,0.329598765,2
0.343462861,-0.206887104,2
0.964857169,-0.310094375,2
0.540162487,0.595312112,1
0.292743593,0.503233505,1
0.033740786,0.955021125,1
1.074788554,0.458378994,2
0.98716937,-0.70968904,0
0.897284452,-1.002258158,0
0.588711094,-0.548688077,0
0.861190045,1.13E-06,2
0.672305156,-0.972317917,0
0.874918047,0.452541797,2
1.394155521,0.527801813,2
-0.196900427,-0.609240417,0
-0.037112122,1.001315956,1
0.845422787,0.081174762,2
0.949380819,-0.433933498,2
0.845691306,0.093202296,2
0.155286233,-0.947316292,0
0.07920413,1.050960396,1
0.388883987,0.795512539,1
1.180218104,0.130769738,2
1.05054283,-0.843297004,0
-0.034198879,-1.005625154,0
1.119460867,0.049914564,2
0.730128545,-0.261061625,2
0.029873945,0.336652536,1
-0.16767341,0.935292574,1
0.612835083,-1.008215302,0
0.671210707,0.306630834,2
0.758008916,0.791362079,1
0.9673731,-0.512281003,0
0.237007027,0.524428075,1
0.363229669,-1.154867275,0
1.275974769,0.862617467,2
0.195834362,0.488672311,1
-0.265430079,1.403671787,1
0.645505615,-0.921804124,0
0.514288812,-0.498779103,0
0.175138622,0.630265648,1
1.830421108,0.321648074,2
0.990140723,0.434542367,2
-0.03073082,0.72310348,1
0.713935629,-0.401735534,0
0.629359013,-0.71718192,0
1.317519099,0.566330412,2
1.04590435,0.004923026,2
1.016657507,-0.700166107,0
0.851135092,-0.280069843,0
0.797425854,0.412479767,2
-0.164709742,0.532105257,1
0.143317727,1.105694327,1
0.99622227,-0.803312322,0
0.345871172,-1.974662104,0
0.939238254,0.270908953,2
