x,y,t
-0.56340913,-0.511030696,5
0.758035785,-0.376714572,6
0.473105489,-0.42679495,6
0.554330537,-0.300312691,6
0.470965559,-0.374181237,6
0.643682793,-0.023232415,1
-0.307985323,-0.185593879,4
-0.72954408,0.544109693,7
0.388040082,-0.165256931,6
0.477009197,0.242857777,3
-0.014087398,0.40271934,8
-0.937070182,0.514507451,7
0.262544045,0.528337433,2
0.068812355,0.347145276,8
-0.542023397,-0.055368157,4
0.587167792,0.115875627,1
-0.444773413,-0.512694774,5
0.421069346,-0.249510529,6
0.454975962,-0.164328226,6
-0.484085177,-0.07234263,4
-0.583988332,-0.541291854,5
-0.59957035,-0.58276015,5
-0.396768611,-0.223848196,4
-0.171875642,-0.699314815,9
-0.551111099,0.42679549,0
0.377886658,-0.211937283,6
-0.550783072,-0.150132651,4
-0.072627473,-0.570980572,9
-0.930641524,0.610425963,7
-0.741407799,0.474252544,7
-0.345229357,-0.168554401,4
-0.677723477,-0.549019662,5
-0.903603398,0.363661102,7
-0.086898768,0.227372596,8
-0.339507829,-0.342130234,4
0.54132179,0.596346394,3
-0.778757282,0.483316966,7
-0.381326732,0.593103369,0
0.538568684,0.386664736,3
0.4968059,-0.01887182,1
-0.425833952,-0.109404291,4
-0.505887062,0.529390359,0
-0.067269153,0.250516844,8
-0.544179009,-0.073056559,4
-0.444516148,0.539024453,0
-0.877266135,0.496235579,7
-0.822259859,0.316740077,7
-0.679240339,-0.482129105,5
0.343142158,0.345052349,2
0.24874963,0.618015926,2
-0.188489902,-0.691527418,9
-0.768044461,0.30000623,7
0.674556396,0.529778768,3
-0.076391389,-0.743056945,9
-0.032139744,0.190433216,8
0.006510073,0.30443591,8
-0.664048481,-0.696497346,5
-0.358604531,0.411694847,0
-0.931922158,0.413269367,7
-0.74721439,-0.571284061,5
-0.812984337,0.39637888,7
0.722667992,0.636189396,3
0.573777747,-0.265843464,6
-0.562412802,-0.641508167,5
0.519711127,0.052416164,1
-0.099322593,-0.699774876,9
0.23744456,0.322957852,2
-0.745249189,0.453353817,7
0.303321457,0.347189663,2
-0.2313701,-0.649824281,9
0.636755806,-0.276270675,6
-0.116777345,0.153797518,8
-0.427665908,-0.138903493,4
0.472083391,-0.47051299,6
-0.475972119,0.049741229,4
0.671145079,0.43789223,3
-0.490806323,-0.14978015,4
-0.270200487,-0.082331195,4
-0.111379859,-0.677202014,9
-0.563939404,-0.660036404,5
-0.162367054,-0.613126907,9
0.45809412,0.360552507,3
-0.350272781,-0.102375071,4
-0.522709865,-0.240154968,4
0.135386856,0.296785204,8
0.504396988,0.107894801,1
-0.618453492,-0.513497103,5
0.314998149,0.445595122,2
0.578990948,0.565036463,3
0.43900923,0.443076018,2
0.430170002,-0.239397869,6
0.517375945,0.385030533,3
-0.592955785,-0.526903637,5
-0.902324384,0.545249643,7
0.479430744,-0.187404188,6
-0.425610862,-0.266022436,4
0.156614286,0.389120487,2
0.001429844,0.275410544,8
-0.802556898,0.436157168,7
-0.940961722,0.367815345,7
-0.084148925,0.001180981,8
0.604470378,0.125848062,1
0.683495752,-0.135436577,1
-0.428556335,-0.27981274,4
-0.943787503,0.264343381,7
-0.375670494,0.541485447,0
-0.281371769,-0.704732462,9
0.400537672,0.410266565,2
0.437911697,0.094300642,1
0.645143242,-0.291575668,6
-0.432732822,0.524720665,0
-0.9356646,0.510530058,7
-0.349558133,-0.193278518,4
-0.547864327,-0.215687481,4
-0.712707159,-0.60834034,5
0.305504405,0.506863814,2
0.523411737,0.440295724,3
-0.26173143,-0.628470364,9
-0.322553024,-0.153386726,4
-0.886239863,0.491079006,7
-1.004642261,0.285715741,7
0.26676546,0.501826157,2
-0.583083217,-0.182205,4
-0.000984603,-0.629997742,9
-0.820930589,0.449850406,7
-0.241737644,-0.610750679,9
0.420902241,-0.267103324,6
-0.600229256,0.60276718,0
-0.318433096,0.470685292,0
-0.596060666,-0.631633321,5
-0.501891442,-0.165898256,4
0.712907092,0.643100185,3
-0.28733363,-0.82692265,9
-0.489316605,-0.498105,5
-0.373954428,0.542485083,0
-0.041033757,0.307358668,8
0.650425683,0.131077127,1
0.315733933,0.338628766,2
-0.501888445,0.39356925,0
-0.042041691,0.237264138,8
0.52867829,0.441949614,3
0.688740163,0.42492348,3
-0.794145137,0.437085918,7
0.627243726,0.440173164,3
0.234884676,0.363995156,2
-0.433730985,0.302918533,0
-0.301721996,0.517142768,0
-0.402028717,-0.157285451,4
-0.409044308,0.356586069,0
0.591109391,0.03453373,1
0.621893482,0.553840715,3
-0.388448704,0.65294459,0
-0.848373534,0.654902378,7
0.520430411,0.516956806,3
0.763597921,0.451919973,3
-0.246682192,-0.240994257,4
0.304367951,0.32721343,2
0.388536368,0.327225783,2
0.038518163,0.19467067,8
-0.074832988,0.226265094,8
-0.566911635,-0.279064046,4
0.528149215,0.028765879,1
0.599148573,-0.152000462,1
0.570642218,-0.523112068,6
-0.977255653,0.533299653,7
0.310476764,0.491756245,2
-0.601164645,-0.207706462,4
0.263657651,0.326271365,2
-0.454213208,-0.22759699,4
-0.333869854,-0.034889404,4
0.43575146,0.525894993,2
0.788682953,0.577991479,3
-0.336909952,-0.729041814,9
-0.267153177,-0.2535889,4
-0.017529532,0.23839301,8
0.503943838,-0.231823107,6
-0.450724511,-0.231548723,4
0.71742037,0.627008713,3
-0.217091759,0.250119769,8
-0.856927145,0.544000802,7
-0.81846533,0.354843851,7
-0.680105053,-0.597628352,5
-0.143000191,0.246508025,8
-0.509470137,-0.541473944,5
0.235490787,0.467496991,2
0.226478304,0.504731904,2
0.599095693,-0.481966924,6
0.511954913,-0.021619055,1
0.568742596,-0.162067342,6
-0.394888218,0.37211199,0
0.705199378,0.382095761,3
0.595363793,0.416588641,3
-0.485075727,0.434334742,0
0.687071302,0.484703751,3
-0.310606564,-0.089720521,4
0.415974752,-0.384137278,6
-0.254722801,-0.232356004,4
-0.383548346,0.369734137,0
-0.851520657,0.370774938,7
0.476919641,-0.189789174,6
0.262278158,0.521036971,2
0.361904884,-0.295742121,6
-0.563822169,0.485285416,0
-0.092231629,-0.463114918,9
-0.566353586,-0.189189751,4
-0.145573129,-0.804039542,9
-0.238719966,-0.25853691,4
0.115537622,0.376099333,2
0.212184601,0.375658354,2
-0.48741259,-0.209872354,4
0.464060036,0.539549069,3
0.184348292,0.458437997,2
0.282125927,0.510960857,2
-0.3453421,0.483090502,0
-0.101005883,-0.664501236,9
-0.036919775,0.340269014,8
-0.761225618,0.619877873,7
0.115629622,0.470843475,8
0.394724701,-0.314843685,6
0.206024211,0.379810665,2
0.617045392,0.694576388,3
0.50486705,-0.061916341,1
-0.51496327,0.541187417,0
-0.495082385,-0.188263734,4
-0.313053015,0.596997651,0
-0.462435811,-0.152983973,4
-0.622754773,-0.524224532,5
-0.550983184,-0.171257192,4
0.619149971,0.679896167,3
-0.585162572,-0.631026546,5
0.562769222,0.37997631,3
0.631043576,0.506028971,3
-0.491181131,0.649004273,0
-0.317892545,-0.200341884,4
-0.533913431,-0.174944507,4
0.222488079,0.366183374,2
0.575455907,-0.210060625,6
0.753755396,0.56536825,3
-0.159359537,-0.521179964,9
0.354378568,-0.193886307,6
-0.09529076,-0.610436012,9
-0.392231452,0.381498458,0
-0.565702278,0.420900604,0
-0.378980371,-0.36988772,4
0.070389602,0.300357788,8
-0.211430519,-0.843729684,9
0.620864418,-0.371278334,6
-0.377274086,0.03754115,4
0.472916323,0.481712994,3
0.332950933,0.462515452,2
0.03940745,0.251954542,8
-0.868455051,0.554813949,7
-0.199586961,0.292371608,8
-0.605722609,-0.403580633,5
0.307035657,0.566467278,2
0.332789223,0.471585682,2
-0.818265205,0.40670184,7
-0.617030909,-0.56685781,5
-0.503058708,0.45028484,0
-0.747359009,-0.630503319,5
-0.116205996,0.309268505,8
-0.128275701,-0.793856836,9
0.110185135,0.260190786,8
0.848221242,-0.04008668,1
-0.356274111,0.551504935,0
-0.80372537,0.540517061,7
0.564621496,-0.406258594,6
0.543792068,-0.253352983,6
0.291808185,0.343037437,2
0.683074156,0.607378264,3
-0.228531747,0.572658518,0
-0.405316356,0.368725326,0
-0.681358015,-0.565596747,5
-0.778381186,0.35990875,7
-0.377413948,0.567043476,0
0.475907147,-0.335913528,6
-0.33715324,0.536297375,0
-0.442117729,-0.632354526,5
-0.241309353,-0.649301416,9
-0.61885045,-0.499929421,5
0.537905739,-0.374869925,6
-0.8215359,0.403796201,7
-0.184253697,-0.654728097,9
-0.4902202,-0.115768944,4
0.643975255,0.513681208,3
-0.536001803,-0.183305593,4
-0.85150267,0.407712793,7
-0.291854326,-0.654814946,9
0.541508472,-0.266175242,6
-0.756545811,0.442627814,7
0.543809161,-0.164284008,1
-0.754897396,0.358670462,7
0.577664598,0.490309575,3
0.424729444,-0.256485035,6
-0.14628517,0.223863802,8
0.487958779,-0.189333364,6
-0.602182767,-0.21454586,4
-0.563807992,-0.455259128,5
-0.279276778,-0.606697932,5
0.419449521,-0.198389651,6
0.555135874,-0.110093915,1
-0.572971016,-0.483985905,5
-0.700644663,0.399776071,7
-0.501292853,-0.34178765,4
0.2367195,0.398345578,2
0.517551511,0.321833577,3
-0.438974357,-0.162262998,4
-0.382134583,-0.230570446,4
-0.902219328,0.439224492,7
-0.826724247,0.466260438,7
-0.747318739,0.557400115,7
0.458818335,-0.349771291,6
-0.673895627,-0.515202446,5
-0.340021208,-0.864813164,9
0.248580376,0.409036775,2
-0.454549583,0.688086285,0
-0.144785882,0.298655655,8
0.625405467,0.12804741,1
0.551859754,0.033820173,1
-0.540915304,-0.558484379,5
0.542255319,0.436740842,3
-0.146867444,0.278394715,8
-0.572110172,0.493469327,0
-0.329733686,-0.057255011,4
-0.063820899,-0.876489028,9
0.687073885,0.11178642,1
0.663735501,0.639795727,3
-0.711344273,0.601978458,7
-0.621063773,-0.499533428,5
-0.379773519,0.629692501,0
0.665899001,0.196952055,1
-0.077230209,-0.694402646,9
-0.484194431,-0.405816091,5
-0.198336463,-0.655994689,9
-0.544233983,-0.20089114,4
-0.491301832,-0.543450787,5
0.632620615,0.457480019,3
-0.53250561,-0.565853441,5
0.628864712,0.406683943,3
0.198217094,0.417303577,2
-0.354755752,-0.203697723,4
-0.746606963,0.52507045,7
-0.585174567,0.006005055,4
-0.092617067,0.216033574,8
-0.235872841,-0.595204208,9
-0.573458952,-0.622312407,5
-0.703444783,0.364704103,7
0.397714934,-0.298460414,6
-0.442327337,-0.606541979,5
-0.852210003,0.470397495,7
-0.506786193,-0.543782424,5
0.732226802,-0.030760651,1
-0.84706087,0.552757067,7
0.390795213,0.459802712,2
0.574041067,0.412775815,3
-0.245276657,-0.7239614,9
0.438718938,-0.326404029,6
0.569474071,0.158302767,1
-0.5842556,-0.127684417,4
0.337363834,0.588077418,2
-0.631446954,-0.467888155,5
-0.052466869,0.258755819,8
0.426922812,-0.325705566,6
0.575963655,0.422648646,3
0.06752198,0.15346002,8
0.727552786,0.136814627,1
-0.458774768,0.554216828,0
-0.413203705,0.529718962,0
-0.181818442,0.275755981,8
0.0593414,-0.626572775,9
0.495342694,-0.320313399,6
-0.459867404,-0.459119962,5
-0.666713003,-0.563005827,5
0.690191131,0.07621481,1
-0.336779119,-0.765883021,9
0.357557205,0.613491195,2
-0.60485811,-0.534851667,5
-0.242255041,0.496953538,0
0.652164297,0.590637713,3
0.598704033,-0.052449904,6
-0.189844583,-0.846377189,9
-0.545141804,-0.419783273,5
-0.13675086,-0.780275706,9
-0.208964806,-0.858562,9
-0.787119367,0.486260851,7
-0.461277486,0.444561804,0
-0.554438237,-0.583070044,5
-0.09613753,0.255619305,8
-0.716770153,0.534316441,7
-0.026855247,0.206069757,8
0.557301085,0.508790793,3
-0.069014489,0.313550027,8
