x,y,t
-0.114867402,0.839843172,1
-0.203141116,1.163347301,1
-0.238773886,0.953331782,1
-0.105600854,1.117390817,1
-0.803649212,0.274709444,0
-0.950516917,0.534168488,0
-0.238829959,0.951259165,1
-1.107779476,0.020593891,0
-0.815160517,-0.352696638,0
-0.480479557,0.711348288,1
-0.889970637,0.193025508,0
-0.958409977,0.249950972,0
-1.012219654,0.12807693,0
-0.606565316,0.056536301,0
-0.97095915,0.174000772,0
-0.423785276,1.399272221,1
-0.12436842,0.85166776,1
-1.216925402,0.061703652,0
-0.117155393,1.202899387,1
-0.663678954,0.67180078,0
-0.093956342,0.743259024,1
0.220530753,1.059496361,1
-0.676844728,0.036902357,0
0.068982708,0.844240533,1
-0.487752202,1.166207983,1
-0.147966271,1.01818477,1
-0.259907013,0.932046195,1
-1.099119563,0.545579285,0
-1.040059165,-0.103337612,0
-0.337794702,0.296970571,0
-0.032177073,0.497241772,1
-0.667094873,0.854202628,1
0.058157514,0.582717636,1
-0.927567033,0.56384719,0
-0.035950718,0.998037917,1
-0.037748577,0.697916435,1
-0.10894281,0.833203125,1
-0.526977765,0.742213462,1
-0.097588966,0.869554143,1
-0.603887387,0.078305612,0
-1.321350509,0.013110905,0
-1.018254025,0.464487943,0
-0.765010636,0.131504226,0
-1.188591831,0.345025082,0
-0.420649101,0.791532471,1
-0.353003465,0.886914955,1
-0.240352053,0.520947017,1
-0.292472005,0.801689867,1
-0.229746202,0.814702211,1
-0.916524713,0.573253634,0
-0.895357177,0.569743682,0
-0.457275084,1.290940162,1
-1.056106321,0.400362699,0
-0.874123289,0.400403869,0
-0.488212949,1.010450191,1
-1.016769634,0.315066113,0
-1.311615462,0.305516654,0
-0.636588926,1.035990388,1
-1.037169227,0.359142859,0
-0.57780071,0.72861974,1
-0.936308928,0.499538105,0
-0.798797052,0.235264864,0
-0.40551623,0.593959838,1
-0.716576353,0.228269683,0
-1.043618178,0.381621996,0
-0.33478259,0.721883771,1
-0.911163739,0.247780495,0
-0.866289946,0.262281075,0
-0.911820634,0.42229117,0
-0.32879361,1.205551268,1
-0.198309395,0.778859676,1
-0.752323115,0.277596507,0
-0.428282566,1.261739135,1
-0.378782984,1.123273701,1
-0.301140438,0.63317872,1
-1.271080376,0.234479593,0
-0.38464754,0.966675416,1
-0.414091108,1.018379991,1
-0.357049023,0.57821368,1
-0.810607837,0.413375371,0
-1.030702661,0.126491646,0
-0.206028353,0.759283037,1
0.015041042,1.043101902,1
-0.318022074,0.540262478,1
-0.047540844,1.155417555,1
0.081517498,1.102212644,1
-1.066692847,-0.539266635,0
-0.608434331,0.62537656,1
-1.074841825,0.181821672,0
0.097360971,0.844096553,1
-0.3187014,0.712667292,1
-1.290617323,0.086566359,0
-0.503587158,0.851891067,1
-0.912649042,0.443226627,0
-0.271122301,0.739078457,1
-0.911266287,0.210198976,0
-0.551382833,0.942910094,1
-0.238724685,0.703627481,1
-1.052627988,0.36265424,0
-0.526684991,0.86409565,1
-0.119658695,1.043954957,1
-0.788354515,0.136696338,0
-0.963543765,0.317297299,0
-0.126831961,0.570235735,1
-1.15723909,0.411218767,0
-0.427102302,1.068461978,1
-0.422275362,0.678012793,1
-0.840269176,-0.03688219,0
-0.894289532,0.341642334,0
-0.775893853,0.052704105,0
-1.111885254,0.747097296,0
-1.098962094,0.385109711,0
-0.999409523,0.293466032,0
-0.812046319,0.145984622,0
-0.434823213,0.983999831,1
-0.140936159,1.099118775,1
-1.146760411,0.113941866,0
-0.469093517,0.851164046,1
-0.382571403,0.758030039,1
-1.198383881,-0.071515453,0
-0.560234814,0.965523664,1
-1.36840966,0.447683744,0
-1.128577872,0.069103631,0
-0.35761236,0.987871217,1
-0.193272655,1.069494355,1
-1.134129948,0.496531807,0
-0.900840323,0.402901797,0
-0.834228641,0.266135476,0
-0.187576318,0.755197653,1
-0.894360782,0.030263432,0
-0.996720536,0.282832883,0
-0.79256165,0.452283488,0
-1.217893211,0.273133698,0
0.072475757,1.25800788,1
-0.245397363,0.943532202,1
-0.949250391,0.112553681,0
-0.42928571,0.634456511,1
-0.16206897,1.233883584,1
-0.110560699,0.833124289,1
-0.160193798,0.81893375,1
-0.326869659,1.224974188,1
0.000121467,1.309878031,1
-1.083239333,0.570064481,0
-0.931007921,0.542684108,0
-0.240684941,0.76870048,1
-0.254222867,0.657017675,1
-1.000464461,0.171079245,0
-0.499579728,0.922218565,1
-1.114120822,0.299033248,0
-0.489469397,0.603223237,1
-0.815222126,-0.051545229,0
-0.010566781,0.648783318,1
-0.209413113,0.620877395,1
-0.113154915,0.342930197,1
-1.058389511,0.314500689,0
-0.243521484,1.221421485,1
-1.225803107,0.38448154,0
-0.22514941,0.82333303,1
-0.16800594,1.415595075,1
-0.422249377,0.321390262,0
-0.940330706,0.428403463,0
-0.15135616,0.799218482,1
-0.927660201,0.231615123,0
-0.364856304,1.158548194,1
-0.735420618,0.090053512,0
-0.190686559,1.013538491,1
0.189591004,0.90341465,1
-1.289950889,0.102932034,0
0.043911418,0.753762653,1
-0.670693311,0.201118614,0
-0.376903308,1.045339931,1
-0.044392641,0.861330201,1
-1.31494584,0.376022831,0
-0.94930253,-0.15173062,0
-1.063865051,0.236198576,0
0.042684445,0.757317573,1
-0.571338531,0.616719482,1
-0.296893514,0.898814514,1
0.030843315,0.674798945,1
-0.528872291,1.37410513,1
-1.197789289,-0.13443759,0
-0.364050072,0.898061362,1
-1.094696413,0.529044933,0
-0.505100385,0.181239992,0
-1.062906875,0.001900824,0
-0.304046905,0.596612806,1
0.061175964,0.670557617,1
-0.518054837,0.567778635,1
-0.384072912,0.67098129,1
-0.918159363,0.303572527,0
-0.346199091,0.878958692,1
-1.145961907,0.120598191,0
-0.024065683,0.737839921,1
-1.176772001,0.535575127,0
-0.924422034,0.473448181,0
-1.149502782,0.217325849,0
-0.20589803,0.921469156,1
-0.214900942,0.483013056,1
-0.154218524,0.83092809,1
-1.014471524,0.169063614,0
-0.17237789,0.823576954,1
-0.055363341,0.821152551,1
-0.86356832,0.491110908,0
-1.281793358,0.322634812,0
-1.300105731,0.257556089,0
-1.123416379,0.279040871,0
-0.856211556,0.350269529,0
-0.346153786,1.020494267,1
-0.519817252,-0.05477219,0
-0.356187799,0.85858233,1
-0.977352304,-0.031281978,0
-0.609118374,0.979728347,1
-0.344350032,1.010452505,1
-0.33599212,0.958380007,1
-0.885546324,0.632225923,0
-0.119335415,0.738497889,1
-0.827805664,0.154690454,0
-0.169636375,0.367691838,1
-0.195800781,0.960069544,1
-0.942642196,0.186392641,0
-0.199637238,0.720453315,1
-0.492455691,0.755071711,1
-1.263076138,0.314525977,0
-0.088578895,0.53022377,1
-0.151552143,0.611824206,1
-0.860641635,-0.029887486,0
-0.513291038,0.968939203,1
-1.006625789,0.264674306,0
-0.329673069,0.940919302,1
-0.701875844,0.21220441,0
-0.187835571,1.29863655,1
-0.093999428,0.806918148,1
-0.273543215,0.804770111,1
-0.748524805,0.677080636,0
-0.254382666,0.881373946,1
-1.189467255,0.115472421,0
-0.723023598,0.595499098,0
-0.114382491,1.025535849,1
-1.170376134,0.115565952,0
-0.816654854,0.091570596,0
-0.243515078,0.615690682,1
-0.510797297,0.945965146,1
-0.937656087,0.582421291,0
-0.108996296,0.615645608,1
-0.281364737,1.050324246,1
-1.108409278,0.055529376,0
-0.720024851,-0.095979245,0
-1.386819221,-0.062318308,0
-0.43384166,1.174282066,1
-0.441829356,0.824607918,1
-0.441139999,0.453476848,1
-0.213275017,0.936879758,1
-0.698781669,0.321296973,0
-0.893122518,0.632053006,0
-0.885965074,0.454229965,0
-0.836320727,0.493088807,0
-0.684977966,0.976729226,1
-0.437861631,0.758802021,1
-0.216388022,0.747615189,1
-1.200314642,-0.227181308,0
-0.260708817,0.953850019,1
-0.457409539,1.351063016,1
-0.339444859,1.267426354,1
-0.966428055,0.244625576,0
-1.096412216,0.130189936,0
-1.27066008,0.129049998,0
-0.761112522,1.135232583,1
-0.118501335,0.794039691,1
-0.186675414,0.780239434,1
-0.442274102,0.735405156,1
-0.05886926,0.525671575,1
-0.248865749,0.880709013,1
-1.241729915,0.233416347,0
-1.236731569,0.350448643,0
-0.777501168,0.143656087,0
-1.01942113,0.171472565,0
-0.034288267,0.837010859,1
-0.826781073,0.306354807,0
-0.038597323,1.030553486,1
-1.009369137,0.509714594,0
-0.232305102,0.733372546,1
-0.92981344,0.26430605,0
-0.181597866,0.836902176,1
-0.369289688,0.809283317,1
-0.738829119,0.231192373,0
-0.881437755,0.393848547,0
-1.196034171,0.344759453,0
-1.093629483,0.190862732,0
-1.006730842,0.290219405,0
-0.209418029,0.987515161,1
-1.022878904,0.057372877,0
-0.305061413,0.511997837,1
0.106382456,0.81216897,1
-0.811508718,0.199374874,0
-0.845431055,0.459569877,0
-0.073093253,0.485598562,1
-0.284165942,0.879203927,1
-0.386986608,0.808631245,1
-0.72757948,0.307856715,0
-0.911175182,0.458985926,0
-0.567479521,0.52955368,0
-1.212303927,0.444754786,0
-1.053839942,0.213873472,0
-0.619922799,-0.214866878,0
-0.56100532,1.249119793,1
-0.82304987,0.397698257,0
-0.177469399,0.886893016,1
-0.320198324,0.92049047,1
-1.160283583,0.320902104,0
-0.786491,0.421673887,0
-0.364596685,1.03821155,1
-0.42838853,0.827773917,1
-1.038490519,0.082326175,0
-1.037073559,0.239207726,0
0.223934856,0.774810399,1
-0.342584792,0.775864018,1
-1.023302708,0.313938614,0
-0.261647693,1.18710359,1
-0.445429458,0.563076882,1
-1.276404969,0.042023148,0
-0.043598489,0.977132174,1
-0.326143255,0.914358639,1
-0.56615011,1.039467691,1
-0.365372265,0.866000829,1
-1.075617243,0.343995286,0
-0.946506161,0.261844764,0
-1.035861546,0.594967384,0
-1.108452492,0.14012605,0
-1.145329181,-0.040152925,0
-0.927231799,-0.013944078,0
-0.242085887,1.075429939,1
-0.262295056,0.514036376,1
-1.140979621,0.279402852,0
-0.014578538,1.236535207,1
-1.054857622,0.168529854,0
-0.08789595,0.652175984,1
-0.298068397,0.723289897,1
-1.360630625,0.125769785,0
-0.887718417,0.15308079,0
-1.362960903,0.147446445,0
-0.808490563,0.057133482,0
-0.830478062,0.605115877,0
-1.251590539,0.421525397,0
-0.271855874,0.989782796,1
-0.388881129,1.11844713,1
-0.924757465,0.235842588,0
-0.465610961,0.87861492,1
-0.172437677,0.942184485,1
-0.902766974,0.366870826,0
-1.133075566,-0.019844082,0
-0.615410031,0.058189069,0
-0.172258988,0.435394303,1
-1.267368308,0.50121496,0
-1.227510044,-0.01707667,0
-0.257681675,0.951299334,1
-0.126398286,0.867228945,1
-0.286096576,0.691078751,1
-1.10454924,0.422089907,0
-0.432839462,0.838352165,1
-0.373602201,0.592797466,1
-0.298812257,0.705900142,1
-0.552853973,0.62070061,1
-0.124091754,0.891558049,1
-0.034685188,0.906060492,1
-1.019954244,0.34386055,0
-0.180379926,1.11701762,1
-0.977006136,0.229504028,0
-0.502446086,0.650042337,1
-0.186684663,0.972087247,1
-0.62286269,0.666182011,1
-1.291678177,0.123515208,0
-0.335052546,0.99658693,1
-0.685553163,0.688533383,1
-0.77981021,0.092721747,0
-1.06156536,0.288379298,0
-0.028536622,1.284555179,1
-0.311863175,0.859687045,1
-1.184388435,0.092311324,0
-0.329068333,0.550910331,1
-0.115003735,0.86940093,1
-0.958375248,0.654859656,0
-0.949435864,0.06998454,0
-0.407046783,0.746504981,1
-0.693860072,0.282386905,0
-0.255571379,0.920250183,1
-0.6350944,0.409090069,0
-0.23329445,0.837082354,1
-0.258208556,1.112265963,1
-0.302997926,0.513810992,1
-0.207217837,0.633625781,1
-0.917335113,0.300021285,0
-0.245081137,0.789444586,1
-0.350834659,0.734635767,1
-0.682158772,0.581974724,0
-1.077689943,0.399280719,0
-0.330879181,0.841065292,1
-0.300628122,0.943118264,1
-0.071711813,0.883706957,1
-0.509676291,0.845594612,1
0.147082177,0.834502275,1
-0.451728033,1.010967784,1
-0.426234996,1.129431719,1
-0.13071834,0.89932505,1
-0.25649155,1.049653252,1
-0.657785768,0.190290977,0
0.018062108,0.631598935,1
-1.228300379,0.22414088,0
-0.405278253,0.806134373,1
-0.677526434,1.043284762,1
-0.018944148,0.942392234,1
-0.67324615,0.766031633,1
-0.208561389,0.961142118,1
-0.816753235,0.234429681,0
-0.113237008,1.027712246,1
-0.335062912,1.157157499,1
-0.307510264,1.13284662,1
-0.570837243,0.175115447,0
-0.288958119,1.003916826,1
-0.195735123,0.606598651,1
-1.047200234,0.646706774,0
-1.034265815,0.550066519,0
-0.935095416,0.687263426,0
-0.280343849,0.979092585,1
-0.146216721,0.758322923,1
-0.687798918,0.067431724,0
-0.126425915,0.927033811,1
-0.205661276,0.585380733,1
-0.114139735,0.503560093,1
-0.928594673,0.224360802,0
-1.044433727,0.084878973,0
-0.879341204,0.029848592,0
-0.152798707,0.719039292,1
-0.202355729,0.767137063,1
-1.196348396,0.396507787,0
-0.296280793,0.658446466,1
-0.525509952,0.838427022,1
-0.180812302,0.700003392,1
-0.031570172,0.573448118,1
-0.326572679,0.633237583,1
-0.324048139,1.082230874,1
-1.157365593,-0.306148288,0
-0.139138538,1.360466218,1
-0.075832894,0.776886578,1
-0.771267969,-0.140512161,0
-0.720256043,-0.098512693,0
-1.170218169,0.595339932,0
-0.263415204,0.662544185,1
-1.433394982,0.211089585,0
-0.096365076,1.270059362,1
-0.470279491,1.107165267,1
-1.362767627,0.464616705,0
-1.285803984,0.463500986,0
-1.251696476,0.224255131,0
-0.163340143,0.393135443,1
-1.181343398,0.273820353,0
-1.047523633,0.28093625,0
-0.342400595,0.760014683,1
-0.422547846,0.857778358,1
-0.748237715,0.136098006,0
-0.759441146,0.432739978,0
-0.308426078,0.985723598,1
-0.191765861,1.218686486,1
-1.13426039,0.225208931,0
-0.997789162,0.193279507,0
-1.243403934,0.138497114,0
-0.368747098,1.038075562,1
-1.403942873,0.499597835,0
-1.143599973,0.388126415,0
-0.381350623,0.80433116,1
-0.298660739,0.988378585,1
-0.869883188,0.484251851,0
-0.310474128,0.606923132,1
-0.280740731,0.916002674,1
-0.255848022,0.629017882,1
-0.350473239,0.750513165,1
-0.911773879,0.238141029,0
-1.422699442,0.143617313,0
-0.843294368,0.312923623,0
-1.027193927,0.188035247,0
-0.209755406,1.146818383,1
-0.735913885,0.28593933,0
-0.935016288,0.174624827,0
-0.228021678,0.878089149,1
-1.404521955,0.102538923,0
-1.340004259,0.226909191,0
-1.207083165,0.15443637,0
-1.068721751,0.208320468,0
-0.251253739,1.089352037,1
-1.372204413,0.361615724,0
-0.772783051,0.481188101,0
-0.533219122,0.805945453,1
-0.352870475,0.844572809,1
-0.948890595,0.249169725,0
-0.381140118,1.257293068,1
-0.234251435,1.085143777,1
-0.321715711,0.719440476,1
-0.152430552,1.041737348,1
-0.386946537,0.980448995,1
-0.922872603,0.286837484,0
-0.146160089,0.827438454,1
-0.380258686,0.842858141,1
-0.054913254,0.768589059,1
-0.148082733,1.042313329,1
0.323874971,0.813469001,1
-1.170094583,0.167285322,0
-0.975368427,0.41982994,0
-1.234336418,0.44032874,0
-1.171371422,0.168936998,0
-0.183140434,1.104727866,1
-1.09025151,0.243888432,0
-0.492314682,0.808533823,1
-0.27752764,0.773423732,1
-0.581212504,0.430505652,0
-0.376754814,0.343879016,1
-0.360750513,0.890137346,1
-1.168284124,0.14692619,0
-0.407794422,1.123027457,1
-1.015164394,-0.01835177,0
-0.092567872,0.843659074,1
-0.836130164,0.437519625,0
-0.80670453,0.659395748,0
0.127369474,0.984549635,1
-0.86724654,0.200880552,0
-0.459900853,0.867543096,1
-0.074596751,0.999897471,1
-0.90042089,-0.117934795,0
0.212844381,1.031216521,1
-0.447213348,0.879901028,1
-0.182622191,0.969016183,1
-0.569009361,0.260570234,0
-0.989307787,0.115767778,0
-0.667735215,0.220453404,0
-0.400347144,0.794747908,1
-0.195860664,0.873358561,1
-0.811103162,0.317889774,0
-0.538441694,0.808205115,1
-0.168940964,0.577451256,1
-0.212961491,0.807616613,1
-1.440337434,0.058976656,0
-0.448310516,0.958403957,1
-0.101342791,0.704600473,1
-0.962098896,0.273038368,0
-0.403424812,0.622134123,1
-0.107670091,0.94079931,1
-1.055488895,0.486546601,0
-1.031430296,0.400487136,0
-0.399154559,1.031721987,1
-0.621338605,0.748942016,1
-0.994211079,-0.12748116,0
-0.464915537,0.657353322,1
-0.322724909,1.221661049,1
0.109049447,0.823753142,1
-0.944179255,0.388685083,0
-0.878568168,0.010017157,0
-0.227411674,1.034781203,1
-0.161391309,0.566976064,1
-0.889494808,0.344850533,0
-0.310297931,0.900124092,1
-0.948970809,0.181060556,0
-1.142405671,0.426105808,0
-0.895647119,0.526167492,0
-0.616477596,0.170694702,0
-1.232058982,0.125798746,0
-0.116096667,0.876826503,1
-0.607604459,0.354166261,0
-0.226059695,0.689525825,1
-1.139205638,0.036224288,0
-0.928428965,0.385891987,0
-0.730280679,0.192948668,0
-0.411859646,0.859251854,1
-0.994447844,0.402809305,0
-1.038882336,-0.110398858,0
-1.018468272,0.272821189,0
-0.086535874,1.261379516,1
0.006759353,1.078733828,1
-0.800539881,-0.161805446,0
-0.146170931,1.198416842,1
-0.856592693,0.24874896,0
-0.71215126,0.240580342,0
-1.165703571,0.069283196,0
-0.74324542,0.297242714,0
-1.027510255,0.282342922,0
-1.203874675,0.178265665,0
0.006345135,0.616866989,1
-1.171428909,0.066790049,0
-0.057046353,0.679732786,1
-0.513894096,0.623769317,1
-1.200428553,0.29098067,0
-0.391408583,1.03056356,1
-1.057573319,0.47206709,0
0.042219404,1.304735257,1
-0.608782811,1.01663728,1
-1.163830922,0.461595002,0
-0.157147272,1.122728214,1
-0.212424487,1.243315515,1
0.003681662,0.545208771,1
-0.108579279,0.850416685,1
-0.722552855,0.194191503,0
-0.23519007,0.943541601,1
-0.747995866,1.079667708,1
-1.1166,-0.001707092,0
-1.258098239,0.429241899,0
-0.073195487,0.91374787,1
0.048857171,0.502498866,1
0.072292901,1.132638381,1
-0.023009338,0.656060834,1
-1.13211531,0.355941741,0
-0.17281509,0.807728608,1
-0.398907834,0.864909781,1
-0.848696529,0.267679788,0
-1.098894264,0.314647639,0
-0.094839781,0.696634131,1
-0.047336137,0.479355685,1
-0.440569911,0.704609274,1
-0.577601041,0.801425593,1
-0.575282395,1.101453665,1
-0.89772461,0.294412875,0
-0.368605433,1.001770199,1
-0.916250415,0.250920373,0
-0.149711176,0.736070311,1
-0.947292311,0.206620273,0
-1.111061492,0.010178611,0
-0.67420182,0.147798983,0
-0.73309221,0.314859027,0
0.054126592,0.884443366,1
-1.212514148,0.005425834,0
-0.669516237,0.515989011,0
-0.213035069,0.489046057,1
-1.109114731,0.558323418,0
-0.42949011,0.845322586,1
-1.344059089,0.907712431,0
-0.446806899,0.704433338,1
-1.029867263,0.502703483,0
-0.136135017,0.695700904,1
-0.233406573,0.689230726,1
-0.678391697,-0.073273441,0
0.002514027,1.025312738,1
-0.12105758,0.574353535,1
-0.869026076,0.483747878,0
-0.741470251,0.384853346,0
-1.06364062,0.481622618,0
-0.170972325,0.867891754,1
-0.72604799,0.012670106,0
-0.07846521,0.927922716,1
-0.795089743,0.959243288,1
-0.37598976,0.904895246,1
-1.047385709,-0.068186307,0
-0.197376896,0.650510909,1
-0.373169695,0.509361579,1
-0.933908857,0.323807841,0
-0.339997695,0.80223052,1
-0.873098556,0.443692206,0
-1.109029256,-0.005433648,0
-0.746770808,0.243611427,0
-0.18601784,0.921037859,1
-0.101788798,0.975046041,1
-0.925211684,0.297213479,0
-0.701609327,-0.066513411,0
-0.496460868,0.843771393,1
-0.492305466,1.028346042,1
-1.133397109,0.660944769,0
-1.147047527,0.343936696,0
-1.000020519,0.208456965,0
-0.385656841,0.460831021,1
-1.07543681,0.319039629,0
0.082558836,0.987184967,1
0.323579634,0.987346649,1
-0.200837847,0.624416869,1
-0.023150969,0.963462436,1
-0.55410505,0.805787754,1
-0.116724672,0.576622325,1
-0.643594502,0.197068926,0
-0.712314135,0.237354953,0
0.108703931,0.863973515,1
-0.882162539,0.372683485,0
-1.141127028,0.263447709,0
-0.60965551,0.237518589,0
-0.76499721,0.197271289,0
-0.622140638,0.646000879,0
-0.139527546,0.930957716,1
-0.779831702,0.020773994,0
-1.17745298,0.613233525,0
-0.156073551,0.845619089,1
0.003975163,1.054105931,1
-0.325009495,0.617918453,1
-1.33407322,0.033547205,0
-0.169473938,0.740204483,1
-1.111338762,0.3894476,0
-0.050626921,0.518041949,1
-1.220074397,0.462624541,0
-0.781769558,0.204890508,0
-0.254228402,1.061105774,1
-0.550731264,0.21509175,0
-1.125906538,0.182102241,0
-0.088301589,1.014586914,1
-0.511870462,0.729037414,1
-0.119919678,0.809461538,1
-1.216692865,-0.128295171,0
-0.734473999,0.37988384,0
-0.189186315,1.024518214,1
-0.172361783,0.737322956,1
-0.854881558,0.206793813,0
0.100539688,0.941522322,1
-0.388512223,1.036837456,1
-0.908256077,0.148722639,0
-0.971729684,-0.109001101,0
-0.3397841,0.881575775,1
-1.020454854,0.340510106,0
-0.443593923,0.74479694,1
-0.325220637,1.212659416,1
-0.201852571,1.029692827,1
-0.280117787,0.839067048,1
-0.784140096,0.105942609,0
-0.242190906,0.903018553,1
-1.037544935,0.426261644,0
-0.723287909,0.066245093,0
-0.578636556,0.799534012,1
-0.093525334,0.92186742,1
-0.46658135,0.917457812,1
-0.980354643,0.255906055,0
-0.766580297,0.298838107,0
-0.410037289,1.157095268,1
-1.261124899,0.174488599,0
-1.046379618,0.328319605,0
-0.035312858,0.636384516,1
-0.244893772,0.727756613,1
-0.749997452,-0.000270988,0
-0.730517519,0.309114522,0
-1.069654821,0.313561343,0
-0.222923427,1.149380707,1
-0.417026655,0.634738446,1
-0.80862025,0.54527275,0
-0.8348801,0.101706961,0
-0.101369921,0.955088938,1
-0.866288115,0.189819665,0
-0.590674933,0.301073576,0
-0.620492211,-0.144685228,0
-0.812896455,0.369480758,0
0.083509801,0.787485359,1
-0.898868552,0.725417638,0
-1.011449969,0.378384973,0
-0.699986439,0.227414834,0
-0.38794473,0.974367444,1
-0.484482062,0.729697135,1
-0.880913228,0.15583507,0
-0.818658823,0.315143186,0
-0.930753188,0.293503672,0
-0.941210101,0.496238915,0
-0.376844488,0.959720267,1
-0.344757099,0.826811207,1
-1.275468354,0.156127072,0
-0.46976023,0.658759395,1
-0.427827471,0.7374082,1
-0.138212584,0.917944386,1
-0.235977551,0.934842615,1
-0.886885632,0.144810951,0
-1.165591899,0.311066613,0
-0.902530175,0.244740439,0
-1.110053101,0.379202453,0
-0.10713027,1.24898519,1
-0.132792404,0.675982372,1
