x,y,t
-0.753810839,1.091232301,0
-0.735459615,0.953835734,0
-0.709623383,1.14269773,0
-0.60588935,0.904021514,0
-0.624737008,0.770693231,0
0.464289198,0.570839182,1
0.38608933,1.026451867,1
0.784051453,0.754048916,1
-0.721941215,1.403403187,0
0.66541851,-0.054220767,1
-0.806418051,0.919070124,0
-0.507118097,1.086125808,0
-0.521527762,0.76523144,0
0.735081943,0.704909354,1
-0.474635159,0.942926568,0
0.818781902,1.032473646,1
0.484028856,0.622858653,1
-0.607761862,0.902449729,0
-0.680990634,0.977762186,0
-0.57735059,1.150483804,0
-0.998013627,1.030958915,0
0.363391671,1.013322952,1
-0.260348361,0.917535142,0
0.523586274,1.123692507,1
0.829327345,0.565098146,1
0.62675438,0.771214928,1
-0.846304753,0.581232613,0
0.530509008,0.727190698,1
-0.806167889,0.84309406,0
0.328853203,0.388248715,1
-0.689015001,1.029803631,0
-0.445445716,0.757003388,0
0.704273215,0.557966707,1
0.719440177,0.807392644,1
-0.503272439,0.994563717,0
0.645478292,0.828340414,1
0.242708755,0.491833718,1
0.519925344,0.851612545,1
0.681581802,0.36396073,1
-0.752013952,0.84397003,0
-0.663659648,0.947623599,0
0.703541854,0.795781358,1
0.524145746,0.46490772,1
-0.797848343,1.195966315,0
0.781957765,0.600785521,1
-0.701463408,0.899675422,0
-0.593664983,1.132043578,0
-0.656208894,0.877326713,0
0.796310463,0.650144775,1
0.556193777,0.631890711,1
-0.573522664,1.06220131,0
-0.822086866,1.112330558,0
-0.375005978,0.832700457,0
0.682835494,1.082637069,1
-0.795543974,1.128430817,0
0.879594235,0.955193503,1
-0.411368813,1.12611671,0
0.882928914,0.941068763,1
0.570136227,0.462535174,1
-0.808660938,1.082327879,0
-0.62037045,1.289676743,0
-0.781490639,0.81137194,0
0.765855476,1.165364543,1
-0.847926212,0.694015825,0
-0.851093657,0.767000426,0
-0.617177155,0.764057809,0
-0.567488991,1.083825303,0
0.464352881,0.506187966,1
0.959535544,0.661414039,1
-0.727570918,0.948564851,0
-0.381157434,0.890201985,0
0.417524685,0.779819232,1
0.272776121,0.387969068,1
0.705520928,0.781635452,1
-0.576778743,0.601460038,0
0.717286608,0.894171259,1
0.48064158,0.59482153,1
-0.507963248,1.041193896,0
-0.842027334,0.900499301,0
-0.70849228,0.802992812,0
-0.561166561,0.82825988,0
-0.519054876,1.38019116,0
0.878840949,0.724191312,1
-0.943573318,0.893990056,0
0.60738652,0.591443008,1
-0.99465305,1.021369452,0
-0.737345339,0.884230992,0
-0.538421113,1.274474796,0
0.33324832,0.617991338,1
-0.622396129,0.622580098,0
-0.908946127,1.047132704,0
-0.699890464,0.788815595,0
-0.79318041,0.831779355,0
0.300176079,0.997449599,1
0.431100389,0.6957197,1
-0.614850791,0.819095672,0
0.273630641,0.46376144,1
